TIME ID,SERIES LH1,SERIES LH2,SERIES LH3,SERIES LH4,SERIES LH5,SERIES LH6,SERIES LH7,SERIES LH8,SERIES LH9,SERIES LH10,SERIES LH11,SERIES LH12,SERIES LH13,SERIES LH14,SERIES LH15,SERIES LH16,SERIES LH17,SERIES LH18,SERIES LH19,SERIES LH20,SERIES LH21,SERIES LH22,SERIES LH23,SERIES LH24,SERIES LE1,SERIES LE2,SERIES LE3,SERIES LE4,SERIES LE5,SERIES LE6,SERIES LE7,SERIES LE8,SERIES LE9,SERIES LE10,SERIES LE11,SERIES LE12,SERIES LE13,SERIES LE14,SERIES LE15,SERIES LE16,SERIES LE17,SERIES LE18,SERIES LE19,SERIES LE20,SERIES LE21,SERIES LE22,SERIES LE23,SERIES LE24,SERIES W1,SERIES W2,SERIES W3,SERIES W4,SERIES W5,SERIES W6
T5915,0,0,0,0,0,0,0,0.044878128,0.044878128,0.059837504,0,0,0,0,0.112195321,0,0,0.112195321,0.074796881,0,0,0,0,0,0.818643561,0.656769596,0.457649376,0.602433739,0.685707457,0.621525533,0.513995694,0.36502153,0.417415996,0.636763201,0,0,0.631247375,0.67161774,0.818643561,0.656769596,0,0.457649376,0.602433739,0.685707457,0,0,0,0,0.082895828,0.269857434,0.471243871,0.823623369,0.399306782,0.879711851
T5916,0,0,0,0,0,0,0,0.043983995,0.043983995,0.058645327,0,0,0,0,0.109959989,0,0,0.109959989,0.073306659,0,0,0,0,0,0.814161936,0.671813143,0.460669731,0.592765461,0.679493308,0.622818358,0.475853584,0.334216628,0.385234264,0.642663616,0,0,0.641117178,0.665031878,0.814161936,0.671813143,0,0.460669731,0.592765461,0.679493308,0,0,0,0,0.078751036,0.276985743,0.465308969,0.822131611,0.405838387,0.881602023
T5917,0,0,0,0,0,0,0,0.038337484,0.038337484,0.051116646,0,0,0,0,0.095843711,0,0,0.095843711,0.063895807,0,0,0,0,0,0.79892441,0.675771971,0.466316481,0.594432405,0.668260038,0.621848739,0.461396493,0.324279563,0.371982963,0.638689867,0,0,0.627887442,0.659006516,0.79892441,0.675771971,0,0.466316481,0.594432405,0.668260038,0,0,0,0,0.071843051,0.322810591,0.435050866,0.802673179,0.443879863,0.877963441
T5918,0,0,0,0,0,0,0,0.038508962,0.038508962,0.051345282,0,0,0,0,0.096272405,0,0,0.096272405,0.064181603,0,0,0,0,0,0.80370481,0.668250198,0.466053841,0.592765461,0.652007648,0.618616677,0.456474931,0.31268632,0.352815902,0.623758203,0,0,0.620747585,0.649968472,0.80370481,0.668250198,0,0.466053841,0.592765461,0.652007648,0,0,0,0,0.059961315,0.32790224,0.427243182,0.806068223,0.450329529,0.8864505
T5919,0,0,0,0,0,0,0,0.038619197,0.038619197,0.051492263,0,0,0,0,0.096547994,0,0,0.096547994,0.064365329,0,0,0,0,0,0.785479534,0.659936659,0.473670387,0.597932989,0.653202677,0.619909502,0.463549677,0.317986088,0.335068623,0.625745078,0,0,0.611717766,0.641911301,0.785479534,0.659936659,0,0.473670387,0.597932989,0.653202677,0,0,0,0,0.068527217,0.304480652,0.444722496,0.813496066,0.429879078,0.884282096
T5920,0,0,0,0,0,0,0,0.042661169,0.042661169,0.056881558,0,0,0,0,0.106652921,0,0,0.106652921,0.071101948,0,0,0,0,0,0.757992232,0.643705463,0.479842416,0.610935156,0.654397706,0.626373626,0.472470009,0.308049023,0.395882631,0.629598411,0,0,0.604577908,0.635465564,0.757992232,0.643705463,0,0.479842416,0.610935156,0.654397706,0,0,0,0,0.071843051,0.314663951,0.43993885,0.806746499,0.437362551,0.879592769
T5921,0,0,0,0,0,0,0,0.046372433,0.046372433,0.06182991,0,0,0,0,0.115931082,0,0,0.115931082,0.077287388,0,0,0,0,0,0.746638781,0.640538401,0.487458963,0.608268045,0.653441683,0.620879121,0.46847124,0.310367671,0.416706105,0.619664038,0,0,0.584838303,0.637357248,0.746638781,0.640538401,0,0.487458963,0.608268045,0.653441683,0,0,0,0,0.077645758,0.308553971,0.445925921,0.806900136,0.431314025,0.876172599
T5922,0,0,0,0,0,0,0,0.050585882,0.050585882,0.067447842,0,0,0,0,0.126464705,0,0,0.126464705,0.084309803,0,0,0,0,0,0.79354646,0.692794933,0.486408404,0.593432239,0.647466539,0.611829347,0.463857275,0.30606161,0.409133933,0.626467578,0,0,0.582528349,0.634624816,0.79354646,0.692794933,0,0.486408404,0.593432239,0.647466539,0,0,0,0,0.071014092,0.244399185,0.481766126,0.842293362,0.38131653,0.894308889
T5923,0,0,0,0,0,0,0,0.051847467,0.051847467,0.069129956,0,0,0,0,0.129618667,0,0,0.129618667,0.086412445,0,0,0,0,0,0.763967732,0.681710214,0.480367695,0.600933489,0.651529637,0.621848739,0.462011689,0.333885393,0.405584477,0.613041122,0,0,0.58399832,0.640369929,0.763967732,0.681710214,0,0.480367695,0.600933489,0.651529637,0,0,0,0,0.064106107,0.176171079,0.519939795,0.879861407,0.328115642,0.913480899
T5924,0,0,0,0,0,0,0,0.049128323,0.049128323,0.06550443,0,0,0,0,0.122820806,0,0,0.122820806,0.081880538,0,0,0,0,0,0.723035554,0.646476643,0.47787262,0.598933156,0.636950287,0.623141564,0.458320517,0.340510103,0.392096545,0.605695707,0,0,0.579588408,0.648987599,0.723035554,0.646476643,0,0.47787262,0.598933156,0.636950287,0,0,0,0,0.05775076,0.143584521,0.536949591,0.89933236,0.303317465,0.925082488
T5925,0,0,0,0,0,0,0,0.047352305,0.047352305,0.063136406,0,0,0,0,0.118380762,0,0,0.118380762,0.078920508,0,0,0,0,0,0.711383328,0.624307205,0.481549573,0.601266878,0.646749522,0.639301875,0.461088896,0.317654853,0.352579271,0.598591125,0,0,0.563628727,0.639318994,0.711383328,0.624307205,0,0.481549573,0.601266878,0.646749522,0,0,0,0,0.051395413,0.112016293,0.553348389,0.918294147,0.279333952,0.936480411
T5926,0,0,0,0,0,0,0,0.045625281,0.045625281,0.060833708,0,0,0,0,0.114063202,0,0,0.114063202,0.076042135,0,0,0,0,0,0.678816851,0.576405384,0.46106369,0.581430238,0.641013384,0.63800905,0.454629345,0.33256045,0.324656886,0.557649467,0,0,0.524779504,0.62908989,0.678816851,0.576405384,0,0.46106369,0.581430238,0.641013384,0,0,0,0,0.038961039,0.080448065,0.567315577,0.940295448,0.256566244,0.952741556
T5927,0,0,0,0,0,0,0,0.041154616,0.041154616,0.054872821,0,0,0,0,0.102886539,0,0,0.102886539,0.068591026,0,0,0,0,0,0.621452047,0.514251781,0.430334865,0.56576096,0.615439771,0.633484163,0.445401415,0.340178867,0.3395646,0.512252393,0,0,0.484670307,0.606319624,0.621452047,0.514251781,0,0.430334865,0.56576096,0.615439771,0,0,0,0,0.037303122,0.067209776,0.574595383,0.947743551,0.246307196,0.956715547
T5928,0,0,0,0,0,0,0,0.039954273,0.039954273,0.053272364,0,0,0,0,0.099885682,0,0,0.099885682,0.066590455,0,0,0,0,0,0.563489692,0.45645289,0.387261983,0.524254042,0.574808795,0.605042017,0.414026453,0.320304737,0.329152863,0.467999278,0,0,0.454430911,0.568906327,0.563489692,0.45645289,0,0.387261983,0.524254042,0.574808795,0,0,0,0,0.037855761,0.068228106,0.574205441,0.946958067,0.247011333,0.95606977
T5929,0,0,0,0,0,0,0,0.039942024,0.039942024,0.053256032,0,0,0,0,0.099855061,0,0,0.099855061,0.066570041,0,0,0,0,0,0.527337915,0.421219319,0.355088641,0.514752459,0.559034417,0.593406593,0.412796063,0.290493541,0.326549929,0.462640737,0,0,0.424611508,0.542632943,0.527337915,0.421219319,0,0.355088641,0.514752459,0.559034417,0,0,0,0,0.027908262,0.071283096,0.568393447,0.950404321,0.251444824,0.963416771
T5930,0,0,0,0,0,0,0,0.040823909,0.040823909,0.054431878,0,0,0,0,0.102059772,0,0,0.102059772,0.068039848,0,0,0,0,0,0.511801613,0.404988124,0.338411031,0.498916486,0.554254302,0.587588882,0.401414949,0.297780722,0.315428301,0.447648865,0,0,0.409911802,0.52974147,0.511801613,0.404988124,0,0.338411031,0.498916486,0.554254302,0,0,0,0,0.02873722,0.079429735,0.563837047,0.945916523,0.257796344,0.961124277
T5931,0,0,0,0,0,0,0,0.04028498,0.04028498,0.053713306,0,0,0,0,0.100712449,0,0,0.100712449,0.067141633,0,0,0,0,0,0.504631013,0.39746635,0.329612607,0.499249875,0.549713193,0.584033613,0.395570594,0.281550182,0.319451018,0.442832199,0,0,0.400461991,0.529951657,0.504631013,0.39746635,0,0.329612607,0.499249875,0.549713193,0,0,0,0,0.040618956,0.065173116,0.577143713,0.947103964,0.244014702,0.954470212
T5932,0,0,0,0,0,0,0,0.043138856,0.043138856,0.057518475,0,0,0,0,0.10784714,0,0,0.10784714,0.071898094,0,0,0,0,0,0.505527338,0.39469517,0.323965857,0.495582597,0.539913958,0.583063995,0.394032605,0.268963233,0.3395646,0.4399422,0,0,0.400251995,0.542142507,0.505527338,0.39469517,0,0.323965857,0.495582597,0.539913958,0,0,0,0,0.044211108,0.045824847,0.590189535,0.954982023,0.227817656,0.955466144
T5933,0,0,0,0,0,0,0,0.0489201,0.0489201,0.0652268,0,0,0,0,0.122300249,0,0,0.122300249,0.0815335,0,0,0,0,0,0.520466089,0.406175772,0.324622456,0.511085181,0.536328872,0.59793148,0.39864657,0.280556476,0.367723616,0.441507616,0,0,0.407181856,0.567154768,0.520466089,0.406175772,0,0.324622456,0.511085181,0.536328872,0,0,0,0,0.052224371,0.039714868,0.597060828,0.954030381,0.22132702,0.95027753
T5934,0,0,0,0,0,0,0,0.05885355,0.05885355,0.0784714,0,0,0,0,0.147133875,0,0,0.147133875,0.09808925,0,0,0,0,0,0.566178667,0.44378464,0.340906106,0.516252709,0.536806883,0.592436975,0.399261766,0.29645578,0.368196876,0.471069902,0,0,0.436371273,0.609402368,0.566178667,0.44378464,0,0.340906106,0.516252709,0.536806883,0,0,0,0,0.054434927,0.035641548,0.600389042,0.954961763,0.217626253,0.949323749
T5935,0,0,0,0,0,0,0,0.062895521,0.062895521,0.083860695,0,0,0,0,0.157238803,0,0,0.157238803,0.104825869,0,0,0,0,0,0.665371975,0.534045922,0.401313198,0.564760793,0.578154876,0.603749192,0.427868348,0.312355084,0.412210128,0.53567343,0,0,0.510289794,0.644713795,0.665371975,0.534045922,0,0.401313198,0.564760793,0.578154876,0,0,0,0,0.075711523,0.021384929,0.617453652,0.951451774,0.201965639,0.935153796
T5936,0,0,0,0,0,0,0,0.05625689,0.05625689,0.075009186,0,0,0,0,0.140642225,0,0,0.140642225,0.093761483,0,0,0,0,0,0.763668957,0.625098971,0.467760998,0.604434072,0.627390057,0.634453782,0.474007998,0.357403114,0.411026976,0.589078211,0,0,0.58147837,0.66776431,0.763668957,0.625098971,0,0.467760998,0.604434072,0.627390057,0,0,0,0,0.09118541,0.018329939,0.625476201,0.945242326,0.196426869,0.923385684
T5937,0,0,0,0,0,0,0,0.051602499,0.051602499,0.068803332,0,0,0,0,0.129006247,0,0,0.129006247,0.086004165,0,0,0,0,0,0.80370481,0.666666667,0.479973736,0.617436239,0.648422562,0.64738203,0.488772685,0.338191454,0.397065783,0.606960082,0,0,0.60898782,0.673229174,0.80370481,0.666666667,0,0.479973736,0.617436239,0.648422562,0,0,0,0,0.097264438,0.012219959,0.6315738,0.945257802,0.19032308,0.919744458
T5938,0,0,0,0,0,0,0,0.046409178,0.046409178,0.061878904,0,0,0,0,0.116022945,0,0,0.116022945,0.07734863,0,0,0,0,0,0.810576636,0.680918448,0.480236376,0.617602934,0.648661568,0.654492566,0.486619502,0.334547864,0.424988168,0.610692998,0,0,0.609197816,0.665732502,0.810576636,0.680918448,0,0.480236376,0.617602934,0.648661568,0,0,0,0,0.083172147,0.009164969,0.627769877,0.953831442,0.190697546,0.931629289
T5939,0,0,0,0,0,0,0,0.043212347,0.043212347,0.057616462,0,0,0,0,0.108030866,0,0,0.108030866,0.072020578,0,0,0,0,0,0.829100687,0.682501979,0.475114905,0.625104184,0.65583174,0.641887524,0.482005537,0.340178867,0.404164695,0.616533205,0,0,0.629357413,0.663070132,0.829100687,0.682501979,0,0.475114905,0.625104184,0.65583174,0,0,0,0,0.080132633,0.009164969,0.626554072,0.955351199,0.191305449,0.9340609
T5940,0,0,0,0,0,0,0,0.042354959,0.042354959,0.056473278,0,0,0,0,0.105887396,0,0,0.105887396,0.070591598,0,0,0,0,0,0.820734987,0.688836105,0.473539068,0.622770462,0.637667304,0.646735617,0.47892956,0.335210335,0.40747752,0.611174664,0,0,0.616337673,0.65704477,0.820734987,0.688836105,0,0.473539068,0.622770462,0.637667304,0,0,0,0,0.093119646,0.009164969,0.631748877,0.948857693,0.188708046,0.923671289
T5941,0,0,0,0,0,0,0,0.044204467,0.044204467,0.058939289,0,0,0,0,0.110511167,0,0,0.110511167,0.073674111,0,0,0,0,0,0.80489991,0.681314331,0.478791858,0.617602934,0.629780115,0.645765999,0.490310674,0.34216628,0.40771415,0.609970498,0,0,0.613187736,0.652560779,0.80489991,0.681314331,0,0.478791858,0.617602934,0.629780115,0,0,0,0,0.110251451,0.009164969,0.638601599,0.94029179,0.185281685,0.909965845
T5942,0,0,0,0,0,0,0,0.042354959,0.042354959,0.056473278,0,0,0,0,0.105887396,0,0,0.105887396,0.070591598,0,0,0,0,0,0.820436212,0.680918448,0.479317137,0.6096016,0.636950287,0.656431803,0.487542295,0.323948327,0.443681969,0.60991029,0,0,0.606047879,0.648006726,0.820436212,0.680918448,0,0.479317137,0.6096016,0.636950287,0,0,0,0,0.133462282,0.009164969,0.647885931,0.928686375,0.180639519,0.891397181
T5943,0,0,0,0,0,0,0,0.043310334,0.043310334,0.057747112,0,0,0,0,0.108275834,0,0,0.108275834,0.07218389,0,0,0,0,0,0.802808485,0.666270784,0.47787262,0.6156026,0.629780115,0.657401422,0.489080283,0.329248095,0.436346427,0.604250707,0,0,0.608357833,0.64219155,0.802808485,0.666270784,0,0.47787262,0.6156026,0.629780115,0,0,0,0,0.172699641,0.010183299,0.662969877,0.90855853,0.173606711,0.859803627
T5944,0,0,0,0,0,0,0,0.04647042,0.04647042,0.06196056,0,0,0,0,0.11617605,0,0,0.11617605,0.0774507,0,0,0,0,0,0.772333433,0.653206651,0.475771504,0.62643774,0.639101338,0.653199741,0.490310674,0.347466048,0.418835779,0.604611957,0,0,0.605627887,0.639599243,0.772333433,0.653206651,0,0.475771504,0.62643774,0.639101338,0,0,0,0,0.228516165,0.011201629,0.684685489,0.880141103,0.16325807,0.814946742
T5945,0,0,0,0,0,0,0,0.047940228,0.047940228,0.063920304,0,0,0,0,0.119850569,0,0,0.119850569,0.07990038,0,0,0,0,0,0.763967732,0.649643705,0.488115561,0.609934989,0.6541587,0.648351648,0.48815749,0.341835045,0.403691434,0.600818833,0,0,0.590298194,0.639178869,0.763967732,0.649643705,0,0.488115561,0.609934989,0.6541587,0,0,0,0,0.257806024,0.012219959,0.695790434,0.864987009,0.158214762,0.791311189
T5946,0,0,0,0,0,0,0,0.048871106,0.048871106,0.065161475,0,0,0,0,0.122177765,0,0,0.122177765,0.081451844,0,0,0,0,0,0.792948909,0.686064925,0.484701248,0.610601767,0.635516252,0.636716225,0.476776376,0.32593574,0.412920019,0.602926124,0,0,0.59701806,0.636376375,0.792948909,0.686064925,0,0.484701248,0.610601767,0.635516252,0,0,0,0,0.256424427,0.015274949,0.693404801,0.864150312,0.160935074,0.791805469
T5947,0,0,0,0,0,0,0,0.049948965,0.049948965,0.06659862,0,0,0,0,0.124872413,0,0,0.124872413,0.083248275,0,0,0,0,0,0.772632208,0.673792557,0.478397899,0.608268045,0.629780115,0.631868132,0.490003076,0.349122226,0.437529579,0.60166175,0,0,0.587568249,0.646675541,0.772632208,0.673792557,0,0.478397899,0.608268045,0.629780115,0,0,0,0,0.241503178,0.024439919,0.68193732,0.867028452,0.1712513,0.801909474
T5948,0,0,0,0,0,0,0,0.052386396,0.052386396,0.069848528,0,0,0,0,0.13096599,0,0,0.13096599,0.08731066,0,0,0,0,0,0.739766955,0.637371338,0.4777413,0.6066011,0.632887189,0.637362637,0.490310674,0.35177211,0.437292948,0.593232585,0,0,0.582528349,0.659777202,0.739766955,0.637371338,0,0.4777413,0.6066011,0.632887189,0,0,0,0,0.240950539,0.076374745,0.650555369,0.841337358,0.212909688,0.79196462
T5949,0,0,0,0,0,0,0,0.05052464,0.05052464,0.067366186,0,0,0,0,0.1263116,0,0,0.1263116,0.084207733,0,0,0,0,0,0.727815955,0.626286619,0.471700591,0.612768795,0.63790631,0.649967679,0.477083974,0.341835045,0.409843824,0.587994461,0,0,0.575178496,0.646535417,0.727815955,0.626286619,0,0.471700591,0.612768795,0.63790631,0,0,0,0,0.25946394,0.127291242,0.627410831,0.806622409,0.249940206,0.7669706
T5950,0,0,0,0,0,0,0,0.049054832,0.049054832,0.065406443,0,0,0,0,0.12263708,0,0,0.12263708,0.081758054,0,0,0,0,0,0.680310726,0.572446556,0.449376231,0.59609935,0.635755258,0.653522948,0.466933251,0.348128519,0.362044487,0.553495093,0,0,0.539689206,0.636376375,0.680310726,0.572446556,0,0.449376231,0.59609935,0.635755258,0,0,0,0,0.276043106,0.179226069,0.602881601,0.772365413,0.288172234,0.743320301
T5951,0,0,0,0,0,0,0,0.045747765,0.045747765,0.06099702,0,0,0,0,0.114369412,0,0,0.114369412,0.076246275,0,0,0,0,0,0.618165521,0.506730008,0.417071569,0.567427905,0.626434034,0.637685844,0.466010458,0.326929447,0.356838618,0.512252393,0,0,0.497900042,0.612975548,0.618165521,0.506730008,0,0.417071569,0.567427905,0.626434034,0,0,0,0,0.266371926,0.175152749,0.601457121,0.779237663,0.286847814,0.751871909
T5952,0,0,0,0,0,0,0,0.043592047,0.043592047,0.058122729,0,0,0,0,0.108980117,0,0,0.108980117,0.072653411,0,0,0,0,0,0.561697042,0.451306413,0.371503611,0.517086181,0.570984704,0.609566904,0.416179637,0.305067903,0.343114056,0.468360527,0,0,0.45401092,0.579555805,0.561697042,0.451306413,0,0.371503611,0.517086181,0.570984704,0,0,0,0,0.247582205,0.16191446,0.601884206,0.795251668,0.280015127,0.769551344
T5953,0,0,0,0,0,0,0,0.042918385,0.042918385,0.057224513,0,0,0,0,0.107295962,0,0,0.107295962,0.071530642,0,0,0,0,0,0.527935465,0.419239905,0.347997374,0.489081514,0.561185468,0.594376212,0.404798524,0.286518715,0.336961666,0.450538864,0,0,0.420831583,0.561479717,0.527935465,0.419239905,0,0.347997374,0.489081514,0.561185468,0,0,0,0,0.223542415,0.16598778,0.589824298,0.805234903,0.288081741,0.787968512
T5954,0,0,0,0,0,0,0,0.044780141,0.044780141,0.059706855,0,0,0,0,0.111950354,0,0,0.111950354,0.074633569,0,0,0,0,0,0.515685689,0.401029295,0.334602758,0.482913819,0.550191205,0.59114415,0.394032605,0.278900298,0.332229058,0.438256367,0,0,0.406131877,0.554613606,0.515685689,0.401029295,0,0.334602758,0.482913819,0.550191205,0,0,0,0,0.203094778,0.181262729,0.572480274,0.807821247,0.304391228,0.801271632
T5955,0,0,0,0,0,0,0,0.04555179,0.04555179,0.06073572,0,0,0,0,0.113879476,0,0,0.113879476,0.075919651,0,0,0,0,0,0.511801613,0.39469517,0.326854892,0.494249042,0.55210325,0.591790562,0.394955398,0.269956939,0.332465689,0.426455536,0,0,0.39752205,0.555454354,0.511801613,0.39469517,0,0.326854892,0.494249042,0.55210325,0,0,0,0,0.164686377,0.194501018,0.54917394,0.820406303,0.322663539,0.829350695
T5956,0,0,0,0,0,0,0,0.049165068,0.049165068,0.065553424,0,0,0,0,0.122912669,0,0,0.122912669,0.08194178,0,0,0,0,0,0.516283239,0.388756928,0.321864741,0.504417403,0.553298279,0.586942469,0.397723777,0.253726399,0.335778514,0.426756578,0,0,0.400461991,0.564982835,0.516283239,0.388756928,0,0.321864741,0.504417403,0.553298279,0,0,0,0,0.130422769,0.178207739,0.545244464,0.845684746,0.316481637,0.860020237
T5957,0,0,0,0,0,0,0,0.055436247,0.055436247,0.073914996,0,0,0,0,0.138590618,0,0,0.138590618,0.092393745,0,0,0,0,0,0.53062444,0.397862233,0.323046619,0.500250042,0.54875717,0.5937298,0.398031375,0.277244121,0.323946995,0.436931784,0,0,0.40151197,0.589364534,0.53062444,0.397862233,0,0.323046619,0.500250042,0.54875717,0,0,0,0,0.114948881,0.151731161,0.554940856,0.866659979,0.298395153,0.877694663
T5958,0,0,0,0,0,0,0,0.064647042,0.064647042,0.086196056,0,0,0,0,0.161617605,0,0,0.161617605,0.10774507,0,0,0,0,0,0.571556618,0.440221694,0.346158897,0.520253376,0.53250478,0.591467356,0.404183328,0.305067903,0.362044487,0.468601361,0,0,0.423141537,0.626988019,0.571556618,0.440221694,0,0.346158897,0.520253376,0.53250478,0,0,0,0,0.104172423,0.144602851,0.554907259,0.875612363,0.294847796,0.887741491
T5959,0,0,0,0,0,0,0,0.066472053,0.066472053,0.088629404,0,0,0,0,0.166180133,0,0,0.166180133,0.110786756,0,0,0,0,0,0.682700926,0.529691211,0.401838477,0.571928655,0.582217973,0.606658048,0.43555829,0.316329911,0.408897302,0.534710097,0,0,0.484880302,0.665452253,0.682700926,0.529691211,0,0.401838477,0.571928655,0.582217973,0,0,0,0,0.082066869,0.115071283,0.563783978,0.901430924,0.275643653,0.911332248
T5960,0,0,0,0,0,0,0,0.054970808,0.054970808,0.073294411,0,0,0,0,0.13742702,0,0,0.13742702,0.091618014,0,0,0,0,0,0.780997909,0.621931908,0.463164806,0.62343724,0.609703633,0.658694247,0.452168564,0.384895661,0.448177946,0.587753628,0,0,0.555228895,0.677643102,0.780997909,0.621931908,0,0.463164806,0.62343724,0.609703633,0,0,0,0,0.079027356,0.081466395,0.582731105,0.919753125,0.249367645,0.920484836
T5961,0,0,0,0,0,0,0,0.048099457,0.048099457,0.064132609,0,0,0,0,0.120248642,0,0,0.120248642,0.080165762,0,0,0,0,0,0.840155363,0.669041964,0.474852265,0.632272045,0.620697897,0.678086619,0.486927099,0.33852269,0.427591103,0.606117165,0,0,0.595758085,0.675260982,0.840155363,0.669041964,0,0.474852265,0.632272045,0.620697897,0,0,0,0,0.089527494,0.072301426,0.592430142,0.91908554,0.239935642,0.91391772
T5962,0,0,0,0,0,0,0,0.039893031,0.039893031,0.053190708,0,0,0,0,0.099732577,0,0,0.099732577,0.066488385,0,0,0,0,0,0.833283537,0.69239905,0.47209455,0.619436573,0.627151052,0.66354234,0.478621962,0.352103345,0.395882631,0.611716539,0,0,0.603947921,0.665942689,0.833283537,0.69239905,0,0.47209455,0.619436573,0.627151052,0,0,0,0,0.068250898,0.089613035,0.573532538,0.921068034,0.258040248,0.927476675
T5963,0,0,0,0,0,0,0,0.038839669,0.038839669,0.051786225,0,0,0,0,0.097099172,0,0,0.097099172,0.064732781,0,0,0,0,0,0.849417389,0.700712589,0.477084701,0.619769962,0.631214149,0.660310278,0.461396493,0.369658827,0.400378609,0.611776748,0,0,0.606677866,0.662439571,0.849417389,0.700712589,0,0.477084701,0.619769962,0.631214149,0,0,0,0,0.098922354,0.086558045,0.587634115,0.907259801,0.249461965,0.903550508
T5964,0,0,0,0,0,0,0,0.04142408,0.04142408,0.055232107,0,0,0,0,0.103560201,0,0,0.103560201,0.069040134,0,0,0,0,0,0.853002689,0.693982581,0.481418253,0.610435073,0.617829828,0.65416936,0.456474931,0.366677708,0.403454804,0.61418508,0,0,0.606887862,0.661949135,0.853002689,0.693982581,0,0.481418253,0.610435073,0.617829828,0,0,0,0,0.192042001,0.091649695,0.621826983,0.858154152,0.234911356,0.82803646
T5965,0,0,0,0,0,0,0,0.039893031,0.039893031,0.053190708,0,0,0,0,0.099732577,0,0,0.099732577,0.066488385,0,0,0,0,0,0.842246788,0.688836105,0.482337492,0.606101017,0.615917782,0.661603103,0.449707782,0.330904273,0.449597728,0.610692998,0,0,0.596388072,0.65557346,0.842246788,0.688836105,0,0.482337492,0.606101017,0.615917782,0,0,0,0,0.241779497,0.068228106,0.655774935,0.844996199,0.206226585,0.792930781
T5966,0,0,0,0,0,0,0,0.037700567,0.037700567,0.050267423,0,0,0,0,0.094251419,0,0,0.094251419,0.062834279,0,0,0,0,0,0.846130863,0.686460808,0.48338805,0.607101184,0.634321224,0.636069813,0.448784989,0.339185161,0.455986749,0.605394666,0,0,0.594288114,0.651579906,0.846130863,0.686460808,0,0.48338805,0.607101184,0.634321224,0,0,0,0,0.284332689,0.049898167,0.683794175,0.832884572,0.183051996,0.762554215
T5967,0,0,0,0,0,0,0,0.038374229,0.038374229,0.051165639,0,0,0,0,0.095935574,0,0,0.095935574,0.063957049,0,0,0,0,0,0.830893337,0.678543151,0.481812213,0.603933989,0.646032505,0.624111183,0.464780068,0.321629679,0.448651207,0.603467999,0,0,0.599118018,0.650038534,0.830893337,0.678543151,0,0.481812213,0.603933989,0.646032505,0,0,0,0,0.308648798,0.042769857,0.697797605,0.824290673,0.172486126,0.74452699
T5968,0,0,0,0,0,0,0,0.039758298,0.039758298,0.053011064,0,0,0,0,0.099395746,0,0,0.099395746,0.066263831,0,0,0,0,0,0.799820735,0.662707838,0.485226527,0.597432905,0.645076482,0.631221719,0.462011689,0.321298443,0.467108377,0.597868625,0,0,0.596388072,0.646675541,0.799820735,0.662707838,0,0.485226527,0.597432905,0.645076482,0,0,0,0,0.299530257,0.050916497,0.689262205,0.824776623,0.180827146,0.750192495
T5969,0,0,0,0,0,0,0,0.041068877,0.041068877,0.054758502,0,0,0,0,0.102672192,0,0,0.102672192,0.068448128,0,0,0,0,0,0.786674634,0.659144893,0.493105712,0.593932322,0.640296367,0.638332256,0.480159951,0.351109639,0.450070989,0.59052321,0,0,0.581268375,0.650388846,0.786674634,0.659144893,0,0.493105712,0.593932322,0.640296367,0,0,0,0,0.288201161,0.064154786,0.676787593,0.823822027,0.193683597,0.756608114
T5970,0,0,0,0,0,0,0,0.044694403,0.044694403,0.059592537,0,0,0,0,0.111736007,0,0,0.111736007,0.074490671,0,0,0,0,0,0.818046011,0.690419636,0.491267236,0.573095516,0.641013384,0.627343245,0.468778837,0.324610798,0.457169901,0.605214041,0,0,0.593028139,0.65080922,0.818046011,0.690419636,0,0.491267236,0.573095516,0.641013384,0,0,0,0,0.326056922,0.061099796,0.693762891,0.806421641,0.183668452,0.726934503
T5971,0,0,0,0,0,0,0,0.046629649,0.046629649,0.062172866,0,0,0,0,0.116574123,0,0,0.116574123,0.077716082,0,0,0,0,0,0.791753809,0.655977831,0.484569928,0.572095349,0.640296367,0.635746606,0.447247001,0.33256045,0.462612399,0.594978626,0,0,0.590928181,0.6668535,0.791753809,0.655977831,0,0.484569928,0.572095349,0.640296367,0,0,0,0,0.391820945,0.088594705,0.703571555,0.759792175,0.192511575,0.668824303
T5972,0,0,0,0,0,0,0,0.047609521,0.047609521,0.063479362,0,0,0,0,0.119023803,0,0,0.119023803,0.079349202,0,0,0,0,0,0.757693457,0.624307205,0.48325673,0.581096849,0.635516252,0.638978668,0.457090126,0.350778403,0.446048273,0.594496959,0,0,0.574128517,0.680095285,0.757693457,0.624307205,0,0.48325673,0.581096849,0.635516252,0,0,0,0,0.387952473,0.426680244,0.499172843,0.592683642,0.463753701,0.604301973
T5973,0,0,0,0,0,0,0,0.045355816,0.045355816,0.060474421,0,0,0,0,0.11338954,0,0,0.11338954,0.075593027,0,0,0,0,0,0.73946818,0.632620744,0.48351937,0.591765294,0.636472275,0.654492566,0.445093817,0.343159987,0.424278277,0.589740502,0,0,0.562368753,0.661949135,0.73946818,0.632620744,0,0.48351937,0.591765294,0.636472275,0,0,0,0,0.494335452,0.593686354,0.441522368,0.455989097,0.576081993,0.485794368
